cut,n,k,p,kp,M,alpha,T,beta,gain,depth,level,seed,acc,margin,spread,floor,Q
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,2,44,1.000000,8.175521,0.011567,0.012500,-0.000944
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,3,44,1.000000,4.863802,0.011438,0.012500,-0.001075
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,4,44,0.859375,2.589844,0.011389,0.012500,-0.001125
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,5,44,0.546875,1.476562,0.011270,0.012500,-0.001246
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,1,45,1.000000,12.666146,0.011190,0.012500,-0.001326
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,2,45,1.000000,8.332031,0.011290,0.012500,-0.001226
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,3,45,0.984375,4.750521,0.011478,0.012500,-0.001035
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,4,45,0.890625,2.480469,0.012381,0.012500,-0.000121
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,5,45,0.453125,1.430469,0.011627,0.012500,-0.000884
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,1,46,1.000000,12.598698,0.011111,0.012500,-0.001406
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,2,46,1.000000,8.184635,0.011746,0.012500,-0.000764
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,3,46,1.000000,4.966481,0.011438,0.012500,-0.001075
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,4,46,0.843750,2.758073,0.011518,0.012500,-0.000995
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.104536,1.2200,5,5,46,0.562500,1.589249,0.010794,0.012500,-0.001728
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,1,44,1.000000,13.551823,0.012431,0.012500,-0.000070
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,2,44,1.000000,9.111458,0.012480,0.012500,-0.000020
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,3,44,1.000000,5.999219,0.012173,0.012500,-0.000332
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,4,44,0.953125,3.293378,0.012619,0.012500,0.000121
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,5,44,0.640625,1.934375,0.011994,0.012500,-0.000512
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,1,45,1.000000,13.695833,0.012093,0.012500,-0.000412
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,2,45,1.000000,8.898177,0.012292,0.012500,-0.000211
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,3,45,1.000000,5.959115,0.012470,0.012500,-0.000030
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,4,45,0.984375,3.728646,0.011766,0.012500,-0.000743
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,5,45,0.734375,1.874740,0.012173,0.012500,-0.000332
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,1,46,1.000000,12.420573,0.012639,0.012500,0.000141
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,2,46,1.000000,8.705990,0.012093,0.012500,-0.000412
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,3,46,1.000000,5.839844,0.012192,0.012500,-0.000311
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,4,46,0.953125,3.470573,0.012718,0.012500,0.000221
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.140175,1.3000,5,5,46,0.734375,2.154427,0.012272,0.012500,-0.000231
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,1,44,1.000000,12.936719,0.013095,0.012500,0.000603
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,2,44,1.000000,10.002344,0.013264,0.012500,0.000774
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,3,44,1.000000,7.076823,0.014187,0.012500,0.001708
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,4,44,1.000000,5.096168,0.013482,0.012500,0.000995
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,5,44,0.953125,3.533817,0.013552,0.012500,0.001065
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,1,45,1.000000,12.451042,0.014484,0.012500,0.002009
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,2,45,1.000000,9.845833,0.013204,0.012500,0.000713
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,3,45,1.000000,7.675521,0.013433,0.012500,0.000944
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,4,45,1.000000,5.219531,0.014494,0.012500,0.002019
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,5,45,0.968750,3.501302,0.013740,0.012500,0.001256
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,1,46,1.000000,12.611458,0.013780,0.012500,0.001296
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,2,46,1.000000,10.048698,0.013681,0.012500,0.001195
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,3,46,1.000000,7.350521,0.013442,0.012500,0.000954
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,4,46,1.000000,4.990885,0.013978,0.012500,0.001497
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.183216,1.4000,5,5,46,0.937500,2.989323,0.014216,0.012500,0.001738
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,1,44,1.000000,12.709896,0.014038,0.012500,0.001557
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,2,44,1.000000,10.833594,0.014157,0.012500,0.001678
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,3,44,1.000000,8.330729,0.015347,0.012500,0.002883
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,4,44,1.000000,6.943229,0.014931,0.012500,0.002461
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,5,44,0.984375,5.438914,0.014772,0.012500,0.002301
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,1,45,1.000000,12.701823,0.014960,0.012500,0.002491
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,2,45,1.000000,10.600000,0.014524,0.012500,0.002049
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,3,45,1.000000,9.069010,0.014593,0.012500,0.002120
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,4,45,1.000000,6.943490,0.015298,0.012500,0.002833
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,5,45,1.000000,5.042894,0.015020,0.012500,0.002552
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,1,46,1.000000,12.755990,0.015813,0.012500,0.003355
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,2,46,1.000000,10.726042,0.015030,0.012500,0.002562
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,3,46,1.000000,8.687165,0.015099,0.012500,0.002632
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,4,46,1.000000,6.523698,0.015744,0.012500,0.003285
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.224745,1.5000,5,5,46,1.000000,4.544866,0.016379,0.012500,0.003928
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,1,44,1.000000,13.560156,0.014147,0.012500,0.001668
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,2,44,1.000000,10.413281,0.015437,0.012500,0.002974
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,3,44,1.000000,8.849963,0.016786,0.012500,0.004340
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,4,44,1.000000,8.305208,0.015962,0.012500,0.003506
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,5,44,1.000000,6.262909,0.015942,0.012500,0.003486
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,1,45,1.000000,13.396094,0.015387,0.012500,0.002923
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,2,45,1.000000,11.686719,0.014692,0.012500,0.002220
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,3,45,1.000000,9.058966,0.015694,0.012500,0.003235
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,4,45,1.000000,7.380599,0.017004,0.012500,0.004561
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,5,45,1.000000,6.912798,0.015317,0.012500,0.002853
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,1,46,1.000000,12.379687,0.016002,0.012500,0.003546
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,2,46,1.000000,10.803981,0.015585,0.012500,0.003124
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,3,46,1.000000,9.328646,0.015794,0.012500,0.003335
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,4,46,1.000000,7.655543,0.016875,0.012500,0.004430
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.264911,1.6000,5,5,46,1.000000,6.375484,0.015417,0.012500,0.002954
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,1,44,1.000000,12.181994,0.015556,0.012500,0.003094
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,2,44,1.000000,10.336049,0.016448,0.012500,0.003998
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,3,44,1.000000,9.624479,0.016746,0.012500,0.004300
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,4,44,1.000000,8.360938,0.017143,0.012500,0.004702
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,5,44,1.000000,6.862072,0.017381,0.012500,0.004943
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,1,45,1.000000,13.457292,0.014911,0.012500,0.002441
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,2,45,1.000000,10.587240,0.017560,0.012500,0.005124
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,3,45,1.000000,9.184821,0.017421,0.012500,0.004983
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,4,45,1.000000,8.192820,0.017153,0.012500,0.004712
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,5,45,1.000000,7.832366,0.015933,0.012500,0.003476
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,1,46,1.000000,12.947135,0.015288,0.012500,0.002823
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,2,46,1.000000,10.596094,0.016587,0.012500,0.004139
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,3,46,1.000000,9.574405,0.016687,0.012500,0.004240
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,4,46,1.000000,7.830915,0.017609,0.012500,0.005174
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.303840,1.7000,5,5,46,1.000000,6.888052,0.018056,0.012500,0.005626
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,1,44,1.000000,12.834710,0.015625,0.012500,0.003165
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,2,44,1.000000,11.050595,0.016796,0.012500,0.004350
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,3,44,1.000000,8.915104,0.018313,0.012500,0.005887
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,4,44,1.000000,8.055878,0.018452,0.012500,0.006028
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,5,44,1.000000,5.961041,0.019157,0.012500,0.006741
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,1,45,1.000000,12.485417,0.017302,0.012500,0.004862
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,2,45,1.000000,10.423698,0.017202,0.012500,0.004762
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,3,45,1.000000,8.826042,0.018323,0.012500,0.005897
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,4,45,1.000000,7.240228,0.018760,0.012500,0.006339
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,5,45,1.000000,6.568806,0.017728,0.012500,0.005294
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,1,46,1.000000,14.020313,0.015863,0.012500,0.003406
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,2,46,1.000000,10.737612,0.017460,0.012500,0.005023
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,3,46,1.000000,8.993638,0.017946,0.012500,0.005515
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,4,46,1.000000,7.203348,0.019008,0.012500,0.006590
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.334166,1.7800,5,5,46,1.000000,6.514738,0.017649,0.012500,0.005214
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,1,44,1.000000,12.634970,0.016766,0.012500,0.004320
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,2,44,1.000000,11.128348,0.018115,0.012500,0.005686
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,3,44,1.000000,7.996894,0.020833,0.012500,0.008439
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,4,44,0.937500,3.941637,0.027292,0.012500,0.014979
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,5,44,0.359375,1.729017,0.040804,0.012500,0.028662
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,1,45,1.000000,12.128832,0.017480,0.012500,0.005043
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,2,45,1.000000,10.830692,0.016895,0.012500,0.004450
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,3,45,1.000000,9.621267,0.017004,0.012500,0.004561
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,4,45,1.000000,8.165402,0.019067,0.012500,0.006651
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,5,45,1.000000,6.366505,0.019385,0.012500,0.006972
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,1,46,1.000000,12.162760,0.017361,0.012500,0.004923
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,2,46,1.000000,10.384115,0.017599,0.012500,0.005164
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,3,46,1.000000,8.824182,0.019484,0.012500,0.007073
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,4,46,1.000000,7.537091,0.020645,0.012500,0.008248
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.356466,1.8400,5,5,46,0.750000,3.030834,0.032361,0.012500,0.020113
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,1,44,1.000000,12.841741,0.016895,0.012500,0.004450
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,2,44,1.000000,9.934437,0.018204,0.012500,0.005777
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,3,44,1.000000,7.192308,0.021141,0.012500,0.008750
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,4,44,0.859375,3.443897,0.030625,0.012500,0.018354
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,5,44,0.312500,1.365906,0.052024,0.012500,0.040024
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,1,45,1.000000,12.608594,0.016944,0.012500,0.004501
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,2,45,1.000000,10.123847,0.018690,0.012500,0.006269
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,3,45,1.000000,8.008761,0.019187,0.012500,0.006771
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,4,45,1.000000,6.154098,0.021131,0.012500,0.008740
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,5,45,0.984375,3.601620,0.025159,0.012500,0.012819
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,1,46,1.000000,12.560677,0.017004,0.012500,0.004561
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,2,46,1.000000,9.891902,0.018105,0.012500,0.005676
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,3,46,1.000000,7.974784,0.020000,0.012500,0.007595
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,4,46,1.000000,5.027949,0.022629,0.012500,0.010257
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.378405,1.9000,5,5,46,0.687500,2.110225,0.032113,0.012500,0.019861
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,1,44,1.000000,12.540811,0.016766,0.012500,0.004320
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,2,44,1.000000,10.419457,0.018552,0.012500,0.006128
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,3,44,1.000000,7.627288,0.021528,0.012500,0.009142
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,4,44,1.000000,5.163538,0.025218,0.012500,0.012879
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,5,44,0.562500,1.728054,0.036756,0.012500,0.024563
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,1,45,1.000000,11.599132,0.018562,0.012500,0.006138
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,2,45,1.000000,8.067429,0.023135,0.012500,0.010770
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,3,45,1.000000,4.330626,0.032560,0.012500,0.020313
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,4,45,0.250000,1.413387,0.067996,0.012500,0.056199
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,5,45,0.093750,1.021001,0.172351,0.012500,0.161875
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,1,46,1.000000,11.879036,0.017550,0.012500,0.005114
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,2,46,1.000000,9.418874,0.020704,0.012500,0.008308
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,3,46,1.000000,5.189895,0.031518,0.012500,0.019259
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,4,46,0.390625,1.599619,0.060774,0.012500,0.048885
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.400000,1.9600,5,5,46,0.093750,1.076858,0.112490,0.012500,0.101256
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,1,44,1.000000,12.847954,0.016627,0.012500,0.004179
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,2,44,1.000000,9.478621,0.020972,0.012500,0.008579
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,3,44,1.000000,5.118497,0.025774,0.012500,0.013442
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,4,44,0.640625,2.276152,0.033442,0.012500,0.021208
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,5,44,0.125000,1.187377,0.062331,0.012500,0.050462
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,1,45,1.000000,11.547731,0.018562,0.012500,0.006138
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,2,45,1.000000,8.289539,0.022460,0.012500,0.010086
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,3,45,1.000000,4.416252,0.030040,0.012500,0.017762
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,4,45,0.343750,1.416337,0.058353,0.012500,0.046434
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,5,45,0.125000,1.049731,0.158879,0.012500,0.148232
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,1,46,1.000000,11.891927,0.018244,0.012500,0.005817
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,2,46,1.000000,7.253801,0.025169,0.012500,0.012829
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,3,46,0.765625,2.263949,0.037639,0.012500,0.025457
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,4,46,0.125000,1.102688,0.084405,0.012500,0.072815
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.421267,2.0200,5,5,46,0.093750,1.017878,0.175337,0.012500,0.164899
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,1,44,1.000000,12.688021,0.017560,0.012500,0.005124
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,2,44,1.000000,9.778776,0.020347,0.012500,0.007947
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,3,44,1.000000,4.820407,0.028423,0.012500,0.016124
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,4,44,0.312500,1.334434,0.057639,0.012500,0.045710
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,5,44,0.078125,1.030849,0.146687,0.012500,0.135885
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,1,45,1.000000,11.339769,0.019127,0.012500,0.006711
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,2,45,1.000000,8.541177,0.023254,0.012500,0.010890
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,3,45,0.812500,2.143485,0.059137,0.012500,0.047227
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,4,45,0.171875,1.055973,0.169960,0.012500,0.159453
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,5,45,0.078125,1.011166,0.316329,0.012500,0.307675
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,1,46,1.000000,11.078646,0.019206,0.012500,0.006791
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,2,46,1.000000,6.127970,0.028452,0.012500,0.016154
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,3,46,0.328125,1.341467,0.071885,0.012500,0.060137
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,4,46,0.109375,1.042127,0.185139,0.012500,0.174824
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.449138,2.1000,5,5,46,0.078125,1.014717,0.291052,0.012500,0.282078
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,1,44,1.000000,11.468750,0.018562,0.012500,0.006138
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,2,44,1.000000,6.925462,0.028819,0.012500,0.016526
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,3,44,0.531250,1.515559,0.070516,0.012500,0.058750
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,4,44,0.171875,1.036728,0.172212,0.012500,0.161734
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,5,44,0.046875,1.007189,0.265546,0.012500,0.256249
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,1,45,1.000000,11.402009,0.021835,0.012500,0.009453
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,2,45,1.000000,4.832602,0.036875,0.012500,0.024684
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,3,45,0.218750,1.159942,0.101865,0.012500,0.090496
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,4,45,0.109375,1.017742,0.199812,0.012500,0.189683
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,5,45,0.046875,1.010338,0.314464,0.012500,0.305787
gain_x_alpha,4000,50,0.05000,2.500,64,0.8000,2,0.483240,2.2000,5,1,46,1.000000,11.080208,0.020139,0.012500,0.007736
