path	sha256	structural_check	lines	semantic_scope
research/experiments/metrics/prediction.py	2b7c58dc47dae2cf6727f64b6c87228c365a8d0c17e72e6e394c7622efc13ab8	Python AST parsed	152	structural inventory only
research/experiments/metrics/settling.py	b01252e2f704e78f6b0995c50aebb91e1e40b0b37115acd57f346c86e15aaade	Python AST parsed	107	structural inventory only
research/experiments/minibatch_training.py	60b983fd93cf6bbf46a2e2a96eee6354f251dbf72031ea924df04bb7ddbb5ada	Python AST parsed	217	structural inventory only
research/experiments/mood_drive_decomposition.py	ffc8c8e25d8c01750037411075d8d5465b4d787f545519e870d1ff77f96d4e20	Python AST parsed	284	structural inventory only
research/experiments/n400_landing_2x2.py	4380b5efd0d52d6a550e904e4f9fc07fe1c9a5a08424609cb0b9ab646b69755b	Python AST parsed	219	structural inventory only
research/experiments/n400_landing_2x2_results.json	b6fc85173fc15189de529e2d8a2bedf80c3758cef5ac894bd521cfeeed36b856	bytes hashed	4406	structural inventory only
research/experiments/n400_undefined_census.py	008eef1f70d1f500a3a7418d31c9212bcfd5310757ef041e8f6a2a13d31c2076	Python AST parsed	92	structural inventory only
research/experiments/nemo_competitive_ab.py	7d6d5c2c6a897035139d3c682d1c191a142c2ebb6132473dce16147e43c9dfd7	Python AST parsed	406	structural inventory only
research/experiments/nemo_curriculum_role_probe_repair.py	9ea71d07a717661b867b85ef053cba2e5aad137ece5c84d806bad931e605fbf8	Python AST parsed	139	structural inventory only
research/experiments/nemo_substrate_sweep.py	952b643a751a63aa038bfb21415ed89b4ee7be865f6dd4ba65cdf9af67a43bdc	Python AST parsed	177	structural inventory only
research/experiments/nemo_vs_symbolic.py	2285b9944be76140f8d7e6f120c79a1d4ef613579a9351988cd5f55e90afc029	Python AST parsed	181	structural inventory only
research/experiments/norm_init_recurrence_limit.py	e92693beed656ca16b674c22c399ac2bda390bd6c99d3ac12bd6c1bc86fd61bf	Python AST parsed	189	structural inventory only
research/experiments/order_generalization.py	3adfdbc39299d6a1f8e1991d262e5b7451139c8d623ffeb895c39a09b912cbda	Python AST parsed	221	structural inventory only
research/experiments/overlap_ceiling.py	3a564adca6ef8d919194ba51b8bb588a98839e76bc148462ae911af2bf0825c5	Python AST parsed	340	structural inventory only
research/experiments/overlap_ceiling_results.json	dc0014ae084db2ab616ec04ed87a0d403fd5db3d6f330b23f1302913b40a62e5	bytes hashed	1807	structural inventory only
research/experiments/overnight_characterization.py	ba0878e57c60637d5768f653456b5d602a0fe7ddf67db8d770ae7e8d3e349df4	Python AST parsed	262	structural inventory only
research/experiments/overnight_characterization_results.txt	28d748e094ca4093e3dc527b7a1969b004b98bc9e2fc4892f15afef7c58fbd26	bytes hashed	88	structural inventory only
research/experiments/p600_metric_comparison.py	fdcebc8f0a3bf957e4fab89b33578e2107f54eadaaf9aa9cecd0e6a6ac63a868	Python AST parsed	787	structural inventory only
research/experiments/p_dissolves_beta_cliff.txt	5853d0afcf203e41e64b22a49b9d8cbe1b17cb59dc1f6647ba1ec28cb5f4fac5	bytes hashed	31	structural inventory only
research/experiments/paper_regime_2x2.py	63ba0023414bfa6c47cb49fcc463dcbce96b8e6f3b24e30e0193e332a6d3b1db	Python AST parsed	215	structural inventory only
research/experiments/paper_regime_2x2_results.json	70784f765cd4b917cc8f2adfc735bfc7c572c2762103c32f3ecbc9f32dd422fe	bytes hashed	398	structural inventory only
research/experiments/paper_regime_scale.py	d0e704d5a39d4f99b8d710dcc2b2d7fb3e4636f0cbfa86a8c7184a9cc91967e4	Python AST parsed	104	structural inventory only
research/experiments/paper_regime_scale_results.json	434f08befc8ab8440355fe7cfc3ee23ebda3793bba07ac2fbfc1da48e8a76bf3	bytes hashed	35	structural inventory only
research/experiments/parser_beta_ab.py	b75c60fb5121a3a043c55831c087738c18593f97cc6be664c782f47e0c6f8c26	Python AST parsed	195	structural inventory only
research/experiments/parser_drive_share_alpha.py	32194b2cc47265a8f1a26598cca7ccc5fed51156cd050ab80636a11bb32c8333	Python AST parsed	170	structural inventory only
research/experiments/parser_grounding_alpha.py	c5bb06ac7accecf540ddd03c7828d17b9323cbedabb8d154ed3db0715ee21f93	Python AST parsed	174	structural inventory only
research/experiments/parser_phon_weight_sweep.py	3c800f94c57eed12ec5c86f71194a28982ac453b7988eb34ba7c29322449e93a	Python AST parsed	236	structural inventory only
research/experiments/passive_payoff.py	f6cd2dc146f43642baf19b2453ed4ac294e5ea0a2f2b80ca2f1783826d96448f	Python AST parsed	298	structural inventory only
research/experiments/per_seed_pl_attribution.py	009ae37a11b389ebfb3a4cbed5e760402ecd3c7456dadc7d8e3174bd0e7cb388	Python AST parsed	211	structural inventory only
research/experiments/per_seed_pl_attribution_results.json	da17c1d9300c1e8a0ad09a67be22ce3a0657d28af9d90f241b77c61bb2b45df6	bytes hashed	5088	structural inventory only
research/experiments/plot_critical_point.py	571da2b0251c08f7119311e31c634dda689166b3df317bef8334a259066e7383	Python AST parsed	190	structural inventory only
research/experiments/plot_sweep.py	7b2b41d983b2e946cb35d08b72e72de10ef4022e7b32be5cffa938973930671d	Python AST parsed	204	structural inventory only
research/experiments/plot_task90.py	8ccb3e9620285a4ff135fa55ec99be0ccb67c7419d1a3275e805b743e1011431	Python AST parsed	393	structural inventory only
research/experiments/prediction_paths_compare.py	1915541c97c0c290b960d1a4e5314da8e3f61c73c45f7ebd832ead2df63b7f5c	Python AST parsed	190	structural inventory only
research/experiments/pricing_exposure_sweep.py	c41517d5b5dc54f3c65c68fe014a2c8e05ea779ae87a30aa663dccc18eef61d5	Python AST parsed	182	structural inventory only
research/experiments/primitives/__init__.py	7f910dca68f3dc5a6a5a1686676ee73df3f3affb3b88514d8c345bb6c9d670f0	Python AST parsed	9	structural inventory only
research/experiments/primitives/diagnose_erp_dynamics.py	c182cab2c800ab74efb10b283b4c137329693da7beeaf105195d9e6dc3b94972	Python AST parsed	844	structural inventory only
research/experiments/primitives/explore_binding_params.py	aa717c1c26af73e30bea42b47eaed6da0f4cd8db7ed9f8ffc9220b7bda746b80	Python AST parsed	220	structural inventory only
research/experiments/primitives/explore_composed_params.py	68383aac5f60dddf925dd7d18da2521ff58b2a5545ef9a46a8b70f5cee362cae	Python AST parsed	224	structural inventory only
research/experiments/primitives/explore_forward_prediction_params.py	4177482104dd9ffd9d1d566e9fbe6a90244ad36a3e64c0a35cd6b5a427358162	Python AST parsed	205	structural inventory only
research/experiments/primitives/explore_role_discovery_params.py	e26f7f477eb1413e4400048e75b370102f3b0d26411b68b1c726e2a98063e490	Python AST parsed	214	structural inventory only
research/experiments/primitives/explore_self_org_params.py	d375524dd70e2ac5b3aaaa8efcdda1085fd04e55e57965f090f3a0ea5dd6bc3c	Python AST parsed	190	structural inventory only
research/experiments/primitives/run_all.py	ecae44aaebb96c027ae9e17e652efb186890fe871f005aadd904bbe7e8b20c30	Python AST parsed	184	structural inventory only
research/experiments/primitives/test_agreement_attraction.py	197f2343604557d7d3bbbfd489c45d646e468e08a9852527dfed1e0b3f7b258f	Python AST parsed	449	structural inventory only
research/experiments/primitives/test_area_self_organization.py	2d3483db65e254390a8ad0356f794cca08f8600c8282a7d6c01cde910193a173	Python AST parsed	616	structural inventory only
research/experiments/primitives/test_association.py	b1c28da8637243131c694e5d17b6a87e59cfa94e487bb5b96e15945f0dad130a	Python AST parsed	453	structural inventory only
research/experiments/primitives/test_association_chain.py	4bdbbe64d1a0e1ba90c8e89a6850006d7a82d3d07e8b7e3c50ec18b78d2ee68b	Python AST parsed	503	structural inventory only
research/experiments/primitives/test_bidirectional_association.py	620b733b8352a6f3511e2802f00dd9d5e2a5406ea54e64e39f4eb2cad544352c	Python AST parsed	479	structural inventory only
research/experiments/primitives/test_binding_p600.py	87eb5ed9a95edbb1499a5164cf7e8fc1d5a4f215bf20ebbe87c28dbab1f0e6ce	Python AST parsed	387	structural inventory only
research/experiments/primitives/test_binding_retrieval.py	e0c6d1ffd29965c775f22bbd6af348ebaf7e4e4bdaff092462dcf9d1fdbe9523	Python AST parsed	513	structural inventory only
research/experiments/primitives/test_center_embedded_baseline.py	d3fb278c3399f72f9b495a5eb1d1f389f505c4c6405cb9f01169e1da4307aa8e	Python AST parsed	446	structural inventory only
research/experiments/primitives/test_cloze_probability.py	fe6b657e72b2ff4c97b7c236cf3e9dd6541229b904aa7c007b448ec53052f1cf	Python AST parsed	379	structural inventory only
research/experiments/primitives/test_composed_erp.py	e751d9601196057a4673937b1a6db6ac9f5c1af6869cd26fa7f70cec0a646008	Python AST parsed	638	structural inventory only
research/experiments/primitives/test_curriculum_ablation.py	3cbae41a6487bcc1430259f58ca63ca5df34f8864eda638e3a36700a5a79f10f	Python AST parsed	458	structural inventory only
research/experiments/primitives/test_depth_generalization.py	2262aced16122b2eb996c36c9a061361a0038ee59dde4d263b14277b31c2e1b1	Python AST parsed	540	structural inventory only
research/experiments/primitives/test_developmental_curriculum.py	b2d391c7cc39dfe3270ed223934ea877d5c61510187d19e5d1dd552f5e864c56	Python AST parsed	565	structural inventory only
research/experiments/primitives/test_forward_prediction.py	4363d0f582997d63be4c1c0c5d016b95a457999ef4ef1dea42edc381ba827c0e	Python AST parsed	502	structural inventory only
research/experiments/primitives/test_freeform_adj.py	0ffaaa5571cfdb43839f6a4a0ef473e280c4cf1f5536f9383f6dda5fed3c4691	Python AST parsed	456	structural inventory only
research/experiments/primitives/test_freeform_det.py	bafacdcb0bc3122df06d6e3d3fa133d2e19941207a0f1c46bb37e3b75aad6384	Python AST parsed	462	structural inventory only
research/experiments/primitives/test_freeform_learner.py	3a303cab296e83f14489166267aa071e7ef5bbdcaf00382cb82e2cd1652d93f0	Python AST parsed	457	structural inventory only
research/experiments/primitives/test_freeform_opt_adj.py	1217247a7f95b982b246de5de10d27fde9f71499cf64b1648bfc0a99d5410534	Python AST parsed	534	structural inventory only
research/experiments/primitives/test_freeform_rc.py	5e8332c66e2ab366143a1669bb1ff19ef7fd56b916f220645cf0260879d95032	Python AST parsed	509	structural inventory only
research/experiments/primitives/test_garden_path_erp.py	94781c97044ca5fbd4ee36aa451af6a99e8b77972993d241ccd56861e20f6557	Python AST parsed	463	structural inventory only
research/experiments/primitives/test_generalization.py	0ad77e7f534e9d03e7190f1b122a46c46a227d08d954d7e6edd88f87d46bed3b	Python AST parsed	457	structural inventory only
research/experiments/primitives/test_grammaticality_judgment.py	f53960ab648a64b35bd20478de6405357821846ad0d2e6a7f2fd1a39b648f636	Python AST parsed	346	structural inventory only
research/experiments/primitives/test_grounded_language.py	6a4849c3443bcf536e3476049c7ad60ff5895fb6e7897546769d1cf425c8e5e4	Python AST parsed	405	structural inventory only
research/experiments/primitives/test_incremental_erp.py	f2b7baeab7e6052f118b2d45a07af425250893ecb4befb1235db5cfb30ebd441	Python AST parsed	556	structural inventory only
research/experiments/primitives/test_inhibition.py	eaa87c1784ed3437f7fd437b7c353150447d4a87a37e426fb8cc8bcf28c48f50	Python AST parsed	543	structural inventory only
research/experiments/primitives/test_integrated_learner.py	45c420380dca21816f94a92d20c2258485bd725f053482304678b090343da538	Python AST parsed	545	structural inventory only
research/experiments/primitives/test_merge.py	5f2f70c633e53b583ec07bf991b5351447ecfedf9b3c7dfb7335843682836fd4	Python AST parsed	389	structural inventory only
research/experiments/primitives/test_merge_association.py	8a48e7529e7735b1329c8eca32d75cd58deb27a3eb4207b2bf206bbd7680e2ea	Python AST parsed	512	structural inventory only
research/experiments/primitives/test_online_word_acquisition.py	a5bf36d214936f3d43b45fca51b2907ae65ff90daf54acfb8e84c75f06e60d36	Python AST parsed	393	structural inventory only
research/experiments/primitives/test_p600_informativeness.py	1f7a065fd98d5e5f89a18cabbf9d22238d34b8615e2c19c6b6dce81bb96f870a	Python AST parsed	296	structural inventory only
research/experiments/primitives/test_parameter_robustness.py	1cf381c11410f59249af2759614214d293aa55ef3330d2847d44420d0e1f0a03	Python AST parsed	394	structural inventory only
research/experiments/primitives/test_prediction_n400.py	b7da7acb36e66d8182f735fc90fff83b92daacc5f4ca5f8cda7a7c96a4c1ac5c	Python AST parsed	500	structural inventory only
research/experiments/primitives/test_projection.py	20b4cf1b7260e04ba6403bb96e46ddda75f0c5d3dff36e36499aaeee2ba43b8e	Python AST parsed	442	structural inventory only
research/experiments/primitives/test_rc_asymmetry.py	f0342d631315fbf5e14bb56375eb6d7555528fb95b9e4083216cac8b23211182	Python AST parsed	476	structural inventory only
research/experiments/primitives/test_recursive_structure.py	d2d55d13f75fee876c9ac33d74e94597cd558cb4ca384886446d30a28e9c4530	Python AST parsed	575	structural inventory only
research/experiments/primitives/test_role_reuse.py	f01d1e2895da7e9a23b09642e2d87c71acf90f932bb630856261e35fe6ee6d2a	Python AST parsed	409	structural inventory only
research/experiments/primitives/test_role_self_organization.py	26cc90217655cc8c939c77a9be8081bba934bf94d3b55b21d77143564c7c2d16	Python AST parsed	417	structural inventory only
research/experiments/primitives/test_semantic_similarity.py	06b11c64b6ca794dc88a3c83a824ed37151d2e7a5a8b90d51a2cad8316457a0e	Python AST parsed	386	structural inventory only
research/experiments/primitives/test_sentence_generation.py	7494225e460a1b20cf72cdfccac2e84f587441b98784601964fd771a5d99b276	Python AST parsed	413	structural inventory only
research/experiments/primitives/test_subgrammar_decomposition.py	fb2fb09dfe52c6eb0ce12785125be61db5f44c4525e9384e2176339765913ca3	Python AST parsed	419	structural inventory only
research/experiments/primitives/test_unified_phenomena.py	0f4cb4cadc2d1ccb468f5c1e89433e2fbdecae7681d5bb1d5a6f9954acf6eeed	Python AST parsed	485	structural inventory only
research/experiments/primitives/test_unsupervised_binding.py	f66d1485947ba30a807695877bd77812f8954dbbdb3949d3f2fb7ef6091a915f	Python AST parsed	453	structural inventory only
research/experiments/primitives/test_variable_incremental.py	3368a06147e45a48932376073f429e131ad70cfb34f088379c042d028931a329	Python AST parsed	403	structural inventory only
research/experiments/primitives/test_variable_length.py	1e9b0a34fe41c1f4520f18b1c8f4896289aceaae882d72cb0ecb352e547c0c0f	Python AST parsed	416	structural inventory only
research/experiments/primitives/test_vocabulary_scaling.py	e2f0ff8a45cff12cf66967e2cab551512b9225b0bdc3db9c0ab49ceabdf4c174	Python AST parsed	406	structural inventory only
research/experiments/projection_idempotence.py	3355aa00294b092d483a8abc2e5ae27b9803041c78b10e006e18268349bada1d	Python AST parsed	91	structural inventory only
research/experiments/read_only_materialization.py	c80dae2115ed75a87381d4d7af6b2f6fd2bd0c5b1f250f45e660745d0dce4bc1	Python AST parsed	119	structural inventory only
research/experiments/readout_decision_rules.py	babbb24e5bdf835ab46b670eb86f8783add4bc78e8143ad3ea78644b973f8c43	Python AST parsed	160	structural inventory only
research/experiments/readout_decision_rules_results.json	a9c31521d41e80924807c8157461b30976be529692c52a303cfd253e100933a7	bytes hashed	49336	structural inventory only
research/experiments/rebaseline.py	cc4d856288be945b68b276bdee43d7a34fa8b1ed221fd0bd5f89357b7e71e380	Python AST parsed	381	structural inventory only
research/experiments/recruitment/PROSE.md	6fec8b3dd4bc592e46f028436aaaa652237b5b93748b8d01cab918e73f6eb9c7	bytes hashed	250	structural inventory only
research/experiments/recruitment/REPORT.md	bf1d67d7907b13498b2834030510b7ab23f7aa55ce5efdb4ecbe0821a5ee637f	bytes hashed	473	structural inventory only
research/experiments/recruitment/__init__.py	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Python AST parsed	0	structural inventory only
research/experiments/recruitment/analyze.py	6c4acd6600dfa2dd4367e72c71ebad41cebd222968457d4f6f206aa79cdd9ce9	Python AST parsed	551	structural inventory only
research/experiments/recruitment/beta_log.txt	e1f6b03c7ec4b0352f7864066c19a0c07be1fd11657ac2e6c3cc682ce08a2e27	bytes hashed	69	structural inventory only
research/experiments/recruitment/diagnose_synaptic_scaling.py	b7b1a475a94483de7626105bf6a62cdf0e583197bb7fbe92dce3b1496fc31d15	Python AST parsed	75	structural inventory only
research/experiments/recruitment/recruitment_mechanisms.py	1e07c8772af4f95a3793754a88a2189485e46bc1cbe8669b9f82faa30aa4a380	Python AST parsed	354	structural inventory only
research/experiments/recruitment/results_beta_pass.json	eaf89533408b33d01ce8909674da9b7c5aa9dc6be19c5da5bd37332b6014e961	bytes hashed	235114	structural inventory only
research/experiments/recruitment/results_recruitment_shard0of8.json	307166de56a85d36e57791992e90a21f73325c53f09a65bcb4cc95d651390eec	bytes hashed	91742	structural inventory only
research/experiments/recruitment/results_recruitment_shard1of8.json	60cbe35e962396021fcbe0d16fc04b6aade2d904c129a7cc446ba4ce9a11b3e2	bytes hashed	77982	structural inventory only
